CustomerID,Income,Kid_Younger6,Children_6to18,Recency,MntMeat&Fish,MntEntries,MntVegan&Vegetarian,MntDrinks,MntDesserts,MntAdditionalRequests,NumOfferPurchases,NumAppPurchases,NumTakeAwayPurchases,NumStorePurchases,NumAppVisitsMonth,Complain,Response_Cmp1,Response_Cmp2,Response_Cmp3,Response_Cmp4,Response_Cmp5,Gender,Age,daysAsCardClient,Graduation,HighSchool,Master,PhD,Married,Single,Widow,Mnt_pday_card,Mnt_per_purchase
8660,66849.0,0,1,10.0,1450.0,20,495.0,20.0,20.0,1.0,1,6,2,4,6,0,0,0,0,0,0,1,64,594,0,0,0,1,1,0,0,3.377104377104377,154.30769230769232
26399,96174.0,0,1,96.0,170.0,80,330.0,260.0,100.0,4.0,1,3,1,4,1,0,0,0,0,0,0,1,45,395,1,0,0,0,0,1,0,2.389873417721519,104.88888888888889
18833,68725.0,1,1,38.0,540.0,140,390.0,260.0,380.0,26.0,4,4,2,4,6,0,0,0,0,0,0,1,59,725,1,0,0,0,0,1,0,2.39448275862069,124.0
29942,47673.0,1,0,17.0,1620.0,320,1620.0,400.0,600.0,74.0,5,8,3,5,8,0,0,0,0,0,0,1,37,942,1,0,0,0,1,0,0,4.91932059447983,220.66666666666666
15971,107269.0,1,1,34.0,7640.0,440,4620.0,440.0,440.0,22.0,6,13,4,13,6,0,0,1,0,0,0,0,53,772,0,1,0,0,0,1,0,17.61917098445596,377.8333333333333
8522,33971.0,1,1,82.0,80.0,60,135.0,280.0,80.0,22.0,3,3,2,3,6,0,0,0,0,0,0,1,38,471,0,1,0,0,1,0,0,1.394904458598726,59.72727272727273
32219,115315.0,0,0,85.0,7520.0,1420,5370.0,1018.0,0.0,17.0,0,5,7,8,1,0,0,0,1,0,0,1,33,583,0,0,0,1,1,0,0,26.32075471698113,767.25
28796,28725.0,0,1,50.0,50.0,80,45.0,160.0,280.0,31.0,1,3,1,3,4,0,0,0,0,0,0,0,49,507,0,0,0,0,0,1,0,1.2741617357001973,80.75
20489,24271.0,1,0,8.0,30.0,300,165.0,220.0,260.0,22.0,1,4,1,3,9,0,0,0,0,0,0,1,40,863,0,0,0,0,1,0,0,1.1552723059096177,110.77777777777777
17963,103464.0,0,1,41.0,6540.0,1840,2595.0,2040.0,0.0,61.0,3,10,8,10,4,0,0,0,0,0,0,1,61,563,0,0,0,1,0,0,1,23.22557726465364,421.80645161290323
15401,22082.0,1,1,76.0,60.0,240,45.0,320.0,120.0,40.0,5,4,3,3,5,0,0,0,0,0,0,1,34,703,0,0,0,0,1,0,0,1.1735419630156472,55.0
21269,91241.0,0,1,18.0,1780.0,220,2370.0,540.0,380.0,59.0,1,8,3,6,5,0,0,0,0,0,0,1,52,375,1,0,0,0,1,0,0,14.264,297.1666666666667
9731,98236.0,0,1,7.0,980.0,420,2895.0,420.0,340.0,31.0,1,6,3,7,4,0,0,0,0,0,0,1,63,646,1,0,0,0,0,0,1,7.8730650154798765,299.1764705882353
7871,64694.0,1,1,42.0,100.0,40,210.0,40.0,40.0,6.0,1,3,1,3,8,0,0,0,0,0,0,0,42,680,1,0,0,0,1,0,0,0.6411764705882353,54.5
26669,24711.0,1,1,80.0,10.0,200,15.0,0.0,40.0,6.0,2,3,1,3,4,0,0,0,0,0,0,1,39,652,0,0,0,0,1,0,0,0.4156441717791411,30.11111111111111
8777,12718.4,0,0,37.0,743.0,68,1192.5,206.0,138.0,1.7,0,1,1,1,19,0,0,1,1,0,0,1,38,345,0,0,0,1,1,0,0,6.80927536231884,783.0666666666666
14354,56299.0,1,1,57.0,540.0,80,390.0,20.0,80.0,17.0,3,4,2,3,8,0,0,0,0,0,0,1,55,807,0,0,0,1,1,0,0,1.3965303593556382,93.91666666666667
14495,44104.0,1,1,2.0,340.0,140,195.0,20.0,160.0,11.0,2,3,1,4,7,0,0,0,0,0,0,1,45,797,0,1,0,0,0,1,0,1.0865746549560853,86.6
18080,64173.0,1,1,5.0,70.0,20,180.0,20.0,20.0,3.0,1,3,2,2,6,0,0,0,0,0,0,1,64,753,0,0,0,1,1,0,0,0.4156706507304117,39.125
15929,94577.0,0,2,91.0,10190.0,1420,8040.0,2500.0,340.0,49.0,3,13,5,12,7,0,1,0,0,0,0,1,62,954,0,0,1,0,1,0,0,23.62578616352201,683.0
20477,100501.0,0,0,35.0,4510.0,2000,1554.0,1320.0,320.0,33.0,1,7,7,4,2,0,0,0,0,0,0,1,28,727,1,0,0,0,1,0,0,13.393397524071526,512.4736842105264
18353,76007.0,1,1,82.0,120.0,0,60.0,0.0,0.0,11.0,1,3,1,2,7,0,1,0,0,0,0,1,35,282,0,1,0,0,1,0,0,0.6773049645390071,27.285714285714285
31829,90482.0,1,1,57.0,9450.0,240,3630.0,240.0,240.0,12.0,8,4,4,13,7,0,0,0,0,0,0,1,58,686,0,0,0,1,1,0,0,20.134110787172013,476.2758620689655
22109,98900.0,0,2,69.0,4320.0,1580,5115.0,2720.0,2720.0,170.0,2,10,6,4,4,0,0,0,0,0,0,1,61,738,1,0,0,0,1,0,0,22.52710027100271,755.6818181818181
5282,41967.0,1,0,47.0,310.0,80,480.0,0.0,0.0,5.0,3,4,2,3,8,0,0,0,0,0,0,1,47,948,0,0,0,1,1,0,0,0.9229957805907173,72.91666666666667
34694,52618.0,0,0,13.0,660.0,40,600.0,60.0,60.0,14.0,1,5,2,3,6,0,0,0,0,0,0,1,59,352,0,0,1,0,1,0,0,4.073863636363637,130.36363636363637
8798,98353.0,0,0,99.0,4700.0,180,6045.0,380.0,1140.0,48.0,1,6,5,6,2,0,0,0,0,0,0,1,48,489,0,0,0,1,1,0,0,25.5480572597137,694.0555555555555
18071,114009.0,0,0,11.0,2750.0,600,8580.0,1620.0,1020.0,81.0,1,5,5,8,1,0,0,0,0,0,0,0,64,604,0,0,0,1,1,0,0,24.25662251655629,771.1052631578947
28439,72368.0,0,1,3.0,300.0,0,60.0,0.0,0.0,10.0,1,3,1,3,6,0,0,0,0,0,0,0,63,568,1,0,0,0,1,0,0,0.6514084507042254,46.25
21329,44580.0,1,0,22.0,150.0,0,90.0,0.0,20.0,12.0,2,3,2,2,7,0,1,0,0,0,0,1,32,342,0,0,0,1,0,1,0,0.7953216374269005,30.22222222222222
7268,43765.0,1,0,43.0,110.0,60,225.0,20.0,60.0,2.0,1,3,1,3,8,0,0,0,0,0,0,0,46,443,0,0,1,0,1,0,0,1.0767494356659142,59.625
34286,80888.0,2,0,30.0,3340.0,628,3345.0,0.0,2820.0,172.0,4,11,4,13,7,0,0,0,0,0,0,0,35,808,1,0,0,0,1,0,0,12.753712871287128,322.03125
27887,112931.0,0,1,85.0,14490.0,1780,2415.0,1060.0,700.0,107.0,2,13,9,8,6,0,0,0,1,0,0,1,47,815,1,0,0,0,1,0,0,25.21717791411043,642.25
31757,114209.0,0,1,93.0,10170.0,1000,7500.0,1000.0,1000.0,133.0,3,7,6,5,8,0,0,1,0,1,0,0,62,957,1,0,0,0,1,0,0,21.737722048066875,990.6190476190476
14753,34169.0,1,0,61.0,80.0,440,315.0,160.0,180.0,9.0,3,5,2,3,6,0,0,0,0,0,0,0,34,570,1,0,0,0,1,0,0,2.07719298245614,91.07692307692308
27839,10396.6,1,0,65.0,407.0,140,358.5,158.0,176.0,5.3,0,1,0,0,19,0,0,0,0,0,0,0,29,539,1,0,0,0,0,1,0,2.3094619666048235,1244.8
8441,69965.0,0,1,95.0,3590.0,0,2010.0,200.0,520.0,123.0,4,8,4,8,5,0,0,0,0,0,0,0,57,677,1,0,0,0,1,0,0,9.51698670605613,268.4583333333333
13220,61885.0,1,1,79.0,3380.0,60,705.0,60.0,0.0,51.0,10,7,4,6,7,0,1,0,0,0,0,0,65,945,0,0,0,1,0,0,1,4.503703703703704,157.62962962962962
10808,38227.0,0,0,24.0,60.0,340,165.0,140.0,160.0,29.0,1,4,1,3,6,0,0,0,0,0,0,1,66,660,0,1,0,0,1,0,0,1.3545454545454545,99.33333333333333
11726,104769.0,0,0,0.0,3500.0,1780,5790.0,0.0,1420.0,31.0,1,4,6,6,1,0,0,0,0,0,0,1,69,529,1,0,0,0,1,0,0,23.669187145557657,736.5294117647059
27953,62166.0,1,0,43.0,650.0,80,240.0,0.0,80.0,11.0,1,5,1,3,8,0,0,0,0,0,0,1,31,813,0,0,1,0,0,1,0,1.3050430504305044,106.1
23888,92205.0,0,0,14.0,3720.0,340,2655.0,460.0,0.0,53.0,1,6,3,12,2,0,0,0,0,0,0,0,59,408,0,0,0,1,1,0,0,17.715686274509803,328.54545454545456
29306,107511.0,0,0,55.0,2170.0,2000,3015.0,3680.0,2500.0,192.0,1,7,8,10,2,0,0,0,0,0,0,1,46,438,0,1,0,0,1,0,0,30.95205479452055,521.4230769230769
29771,34987.0,1,0,51.0,120.0,380,510.0,400.0,60.0,28.0,2,4,2,4,6,0,0,0,0,0,0,0,34,771,1,0,0,0,0,1,0,1.9429312581063554,124.83333333333333
27812,114038.0,0,0,60.0,3610.0,840,3180.0,980.0,840.0,21.0,1,3,9,11,0,1,0,0,0,0,0,1,49,740,0,0,0,1,0,0,0,12.79864864864865,394.625
17507,126125.0,0,0,4.0,2550.0,542,8865.0,542.0,414.0,29.0,0,5,5,7,1,0,0,0,0,0,0,1,38,945,1,0,0,0,0,0,0,13.695238095238095,761.2941176470588
19250,129993.0,0,0,52.0,11360.0,432,14595.0,648.0,1080.0,81.0,1,4,4,7,1,0,0,1,1,1,1,0,41,942,1,0,0,0,1,0,0,29.932059447983015,1762.25
14405,60372.0,1,1,78.0,390.0,20,510.0,120.0,160.0,42.0,3,5,3,2,8,0,1,0,0,0,0,1,33,684,0,1,0,0,0,1,0,1.8157894736842106,95.53846153846153
11798,42171.0,1,0,80.0,690.0,500,1965.0,0.0,600.0,20.0,5,7,3,4,8,0,0,0,0,0,0,0,34,766,1,0,0,0,0,1,0,4.9281984334203655,198.68421052631578
24194,104628.0,0,0,18.0,1070.0,580,6780.0,408.0,420.0,64.0,1,6,7,6,2,0,0,0,0,0,0,0,44,743,1,0,0,0,0,1,0,12.5464333781965,466.1
5624,86451.0,0,1,48.0,4070.0,380,2955.0,260.0,380.0,19.0,3,5,4,13,3,0,0,0,0,0,0,1,42,545,0,0,0,1,1,0,0,14.796330275229359,322.56
7223,48515.0,2,0,71.0,80.0,380,285.0,80.0,80.0,30.0,1,4,1,4,5,0,0,0,0,0,0,1,32,825,0,1,0,0,0,1,0,1.1333333333333333,93.5
24023,117690.0,0,0,21.0,6940.0,240,6015.0,1940.0,240.0,12.0,1,6,5,10,1,0,0,0,0,0,0,1,57,424,0,0,0,1,0,0,0,36.29009433962264,699.4090909090909
30473,45200.0,1,0,0.0,1110.0,20,510.0,20.0,20.0,25.0,2,5,2,4,8,0,1,0,0,0,0,0,36,696,0,0,0,1,1,0,0,2.449712643678161,131.15384615384616
7334,72036.0,1,1,68.0,2580.0,60,540.0,60.0,60.0,39.0,6,7,5,3,6,0,0,0,0,0,0,1,55,881,0,0,0,1,1,0,0,3.790011350737798,159.0
28223,56058.0,1,1,25.0,50.0,120,135.0,40.0,100.0,6.0,3,3,2,3,4,0,0,0,0,0,0,1,49,638,1,0,0,0,1,0,0,0.7068965517241379,41.0
27770,75525.0,0,1,30.0,150.0,0,30.0,0.0,0.0,1.0,1,3,1,2,6,0,0,1,0,0,0,1,48,390,1,0,0,0,1,0,0,0.4641025641025641,25.857142857142858
24713,99189.0,1,1,12.0,3970.0,700,3615.0,0.0,560.0,163.0,6,9,10,4,6,0,0,0,0,0,0,0,40,840,1,0,0,0,0,1,0,10.723809523809523,310.62068965517244
9215,99035.0,0,1,6.0,1350.0,120,1035.0,780.0,1020.0,12.0,2,6,2,7,3,0,0,0,0,0,0,1,50,311,0,1,0,0,1,0,0,13.881028938906752,253.94117647058823
7886,122098.0,0,0,62.0,10620.0,860,14625.0,1300.0,420.0,0.0,1,7,10,9,2,0,0,0,1,1,0,1,50,670,0,0,1,0,0,1,0,41.52985074626866,1030.5555555555557
11603,101752.0,0,0,25.0,7390.0,2060,7530.0,2060.0,280.0,118.0,1,7,6,12,2,0,0,0,0,0,0,0,41,763,1,0,0,0,1,0,0,25.475753604193972,747.6153846153846
27926,46821.0,0,1,7.0,1340.0,0,195.0,0.0,0.0,19.0,3,6,2,3,8,0,0,0,0,0,0,1,48,867,0,0,1,0,0,0,0,1.792387543252595,111.0
24365,50231.0,0,1,34.0,80.0,0,90.0,60.0,40.0,1.0,1,2,1,3,6,0,0,0,0,0,0,0,40,548,1,0,0,0,1,0,0,0.49452554744525545,38.714285714285715
12116,58100.0,0,1,36.0,300.0,0,255.0,40.0,40.0,5.0,1,4,1,3,7,0,0,0,0,0,0,1,60,585,1,0,0,0,1,0,0,1.0940170940170941,71.11111111111111
5438,53205.0,1,0,93.0,3460.0,580,2505.0,820.0,340.0,83.0,7,12,5,4,9,0,0,0,0,0,0,1,43,943,1,0,0,0,1,0,0,8.258748674443266,278.14285714285717
18728,106785.0,0,1,26.0,5400.0,140,1890.0,140.0,420.0,28.0,1,9,6,8,4,0,0,0,0,0,0,1,49,531,0,0,0,1,1,0,0,15.099811676082863,334.0833333333333
33071,60397.0,1,2,26.0,180.0,120,255.0,160.0,100.0,8.0,2,4,1,3,8,0,0,0,0,0,0,0,44,603,1,0,0,0,1,0,0,1.364842454394693,82.3
16382,54414.0,1,0,23.0,1250.0,220,1740.0,100.0,760.0,110.0,4,9,2,4,9,0,0,0,0,0,0,1,31,691,1,0,0,0,1,0,0,6.049204052098408,220.0
21713,99288.0,0,1,39.0,7360.0,1620,1680.0,800.0,1020.0,61.0,3,5,3,10,7,0,0,0,1,0,0,1,54,654,1,0,0,0,1,0,0,19.17584097859327,597.1904761904761
8948,121793.0,0,0,61.0,7650.0,2060,7500.0,2060.0,280.0,73.0,1,9,9,7,3,0,0,0,0,0,0,1,25,699,0,0,0,1,1,0,0,28.07296137339056,754.7307692307693
24470,130531.0,0,0,62.0,7250.0,1100,13110.0,2220.0,1860.0,18.0,1,7,10,4,1,0,0,0,1,1,0,1,69,472,1,0,0,0,1,0,0,54.148305084745765,1161.7272727272727
20711,50795.0,1,1,53.0,120.0,20,90.0,0.0,0.0,2.0,2,3,1,3,6,0,0,0,0,0,0,1,55,418,0,0,0,1,0,0,0,0.5550239234449761,25.77777777777778
7166,55150.0,1,1,71.0,530.0,20,180.0,20.0,20.0,16.0,4,4,2,4,4,0,0,0,0,0,0,1,67,579,0,0,0,1,0,0,0,1.3575129533678756,56.142857142857146
34223,101506.0,0,0,4.0,4960.0,640,12735.0,3520.0,960.0,128.0,2,7,4,6,4,0,0,0,0,1,0,0,63,931,1,0,0,0,0,1,0,24.643394199785178,1207.5263157894738
25271,54152.0,1,0,42.0,340.0,20,210.0,20.0,40.0,3.0,1,4,1,3,6,0,0,0,0,0,0,1,47,575,0,0,1,0,1,0,0,1.1008695652173912,70.33333333333333
9605,85399.0,1,1,63.0,7270.0,1200,2415.0,200.0,1000.0,28.0,10,6,4,8,8,0,0,0,0,0,0,1,55,971,1,0,0,0,1,0,0,12.474768280123584,432.60714285714283
31883,54462.0,1,0,4.0,160.0,0,360.0,100.0,20.0,3.0,1,4,1,3,7,0,0,0,0,0,0,1,47,317,1,0,0,0,1,0,0,2.028391167192429,71.44444444444444
6569,130113.0,0,0,50.0,6950.0,2440,13800.0,1220.0,490.0,20.0,1,7,5,12,2,0,0,0,1,0,0,0,63,573,0,0,1,0,0,1,0,43.49040139616056,996.8
29477,49718.0,1,0,26.0,280.0,80,105.0,0.0,0.0,12.0,2,3,2,3,3,0,0,0,0,0,0,0,44,520,0,1,0,0,1,0,0,0.9173076923076923,47.7
16172,135715.0,0,0,84.0,6930.0,420,1766.0,1680.0,2940.0,42.0,1,8,6,11,2,0,0,0,1,1,0,0,38,473,1,0,0,0,1,0,0,29.12896405919662,529.9230769230769
21893,77997.0,0,1,37.0,1720.0,240,945.0,40.0,0.0,25.0,1,7,2,5,6,0,0,0,0,0,0,1,48,616,0,0,1,0,1,0,0,4.821428571428571,198.0
21665,73479.0,1,1,13.0,320.0,1200,1155.0,120.0,760.0,66.0,3,6,2,5,6,0,0,0,0,0,0,0,35,788,0,1,0,0,1,0,0,4.595177664974619,226.3125
31805,116757.0,0,0,37.0,4500.0,2660,14265.0,2660.0,0.0,216.0,1,5,7,6,1,0,0,0,0,0,0,1,67,715,1,0,0,0,1,0,0,33.987412587412585,1279.0
25928,105076.0,1,1,31.0,8410.0,200,2280.0,200.0,200.0,20.0,5,6,3,9,8,0,0,0,0,0,0,1,44,672,0,0,0,1,0,0,0,16.830357142857142,491.7391304347826
17723,120895.0,0,0,25.0,3250.0,458,8610.0,1130.0,380.0,133.0,1,6,8,8,2,0,0,0,0,0,0,0,37,805,1,0,0,0,0,1,0,17.34285714285714,607.0
25841,72803.0,0,1,71.0,180.0,200,45.0,40.0,100.0,0.0,1,3,1,3,2,0,0,0,0,0,0,1,46,353,1,0,0,0,1,0,0,1.6005665722379603,70.625
30770,111380.0,0,1,80.0,7050.0,600,3675.0,734.0,3660.0,91.0,3,13,9,4,5,0,0,0,0,0,0,1,44,924,1,0,0,0,1,0,0,17.11038961038961,545.1724137931035
22229,87812.0,2,2,43.0,6150.0,140,960.0,280.0,280.0,57.0,9,12,5,6,8,0,0,0,0,0,0,1,37,950,0,0,1,0,1,0,0,8.281052631578948,245.84375
10586,84523.0,1,0,22.0,2620.0,260,765.0,60.0,260.0,17.0,1,7,2,7,4,0,0,0,0,0,0,0,36,820,0,0,1,0,0,1,0,4.85609756097561,234.23529411764707
13319,62488.0,0,1,92.0,1340.0,20,165.0,20.0,20.0,5.0,2,5,2,4,5,0,0,0,0,0,0,1,60,815,0,0,0,1,0,0,0,1.9263803680981595,120.76923076923077
23363,31238.0,2,0,53.0,80.0,60,45.0,60.0,0.0,13.0,1,3,1,2,9,0,1,0,0,0,0,0,44,664,1,0,0,0,1,0,0,0.3885542168674699,36.857142857142854
30143,87646.0,0,1,5.0,1820.0,40,525.0,40.0,0.0,13.0,2,7,2,4,8,0,0,0,0,0,0,1,63,414,0,0,0,1,1,0,0,5.888888888888889,162.53333333333333
26084,68981.0,1,1,64.0,1870.0,40,390.0,0.0,40.0,10.0,4,7,2,4,8,0,0,0,0,0,0,1,45,722,0,0,0,1,0,0,1,3.2548476454293627,138.23529411764707
12737,39250.0,1,0,80.0,30.0,0,45.0,80.0,120.0,4.0,1,2,1,3,6,0,0,0,0,0,0,1,37,424,0,1,0,0,0,1,0,0.6580188679245284,39.857142857142854
11645,112907.0,0,0,19.0,4640.0,3020,4380.0,1000.0,1200.0,30.0,1,10,4,4,4,0,0,0,1,0,0,0,68,415,1,0,0,0,1,0,0,34.3855421686747,751.0526315789474
11993,98407.0,0,1,86.0,7820.0,920,4305.0,460.0,220.0,115.0,3,12,5,13,5,0,0,0,0,0,0,1,61,610,1,0,0,0,1,0,0,22.688524590163933,419.3939393939394
15893,109290.0,0,0,56.0,4010.0,610,9390.0,3200.0,2240.0,48.0,1,5,7,5,1,0,0,1,0,0,0,0,71,634,1,0,0,0,1,0,0,30.753943217665615,1083.2222222222222
32207,76288.0,1,0,15.0,4700.0,220,1050.0,220.0,460.0,11.0,2,6,3,12,4,0,0,0,0,0,0,1,34,517,1,0,0,0,0,1,0,12.88394584139265,289.60869565217394
25268,79489.0,0,1,16.0,1620.0,120,555.0,80.0,260.0,13.0,2,3,4,6,1,0,0,0,0,0,0,0,44,369,0,0,1,0,0,1,0,7.176151761517615,176.53333333333333
10289,72441.0,1,0,65.0,90.0,0,120.0,0.0,20.0,5.0,1,2,1,3,5,0,0,0,0,0,0,1,42,500,0,0,1,0,0,1,0,0.47,33.57142857142857
24830,103899.0,0,0,1.0,6940.0,3120,6495.0,832.0,680.0,86.0,1,7,4,8,3,0,0,0,0,0,0,1,63,960,1,0,0,0,0,1,0,18.909375,907.65
34493,71485.0,1,0,57.0,810.0,180,915.0,320.0,320.0,24.0,3,7,1,4,8,0,0,0,0,0,0,0,32,317,1,0,0,0,1,0,0,8.10410094637224,171.26666666666668
20831,127027.0,0,0,66.0,4460.0,2140,11520.0,500.0,3920.0,53.0,1,7,7,6,2,0,0,0,0,0,0,0,69,578,1,0,0,0,1,0,0,39.088235294117645,1075.857142857143
9152,84759.0,0,1,47.0,1750.0,420,990.0,360.0,420.0,63.0,3,8,2,5,7,0,0,0,0,0,0,1,41,686,1,0,0,0,1,0,0,5.835276967930029,222.38888888888889
27194,94601.0,1,0,99.0,3340.0,2120,3870.0,140.0,900.0,30.0,2,8,4,12,5,0,0,0,0,0,0,1,37,755,1,0,0,0,1,0,0,13.774834437086092,400.0
12833,43571.0,1,1,23.0,350.0,0,255.0,0.0,0.0,5.0,4,4,1,4,5,0,0,0,0,0,0,0,65,768,0,0,1,0,1,0,0,0.7942708333333334,46.92307692307692
33932,109724.0,0,0,93.0,2870.0,760,8055.0,882.0,1028.0,62.0,1,10,7,5,4,0,0,0,0,0,0,1,35,721,0,1,0,0,1,0,0,18.941747572815533,593.7826086956521
6722,51340.0,0,1,77.0,1040.0,0,585.0,60.0,80.0,21.0,2,4,3,4,5,0,0,0,0,0,0,0,47,574,1,0,0,0,0,1,0,3.1114982578397212,137.3846153846154
24962,112306.0,0,0,77.0,8620.0,1580,6945.0,620.0,3180.0,79.0,1,5,12,10,3,0,0,0,0,0,0,1,45,593,1,0,0,0,0,0,0,35.453625632377744,750.8571428571429
13250,89576.0,0,1,56.0,2020.0,460,1275.0,1160.0,460.0,167.0,3,5,4,8,2,0,0,0,0,0,0,1,41,309,1,0,0,0,1,0,0,17.93527508090615,277.1
5984,91717.0,0,1,13.0,1630.0,960,1350.0,0.0,900.0,52.0,1,5,3,8,3,0,0,0,0,0,0,1,38,550,1,0,0,0,1,0,0,8.894545454545455,287.7647058823529
22517,98254.0,0,0,1.0,4960.0,720,6900.0,2900.0,1200.0,12.0,3,6,9,6,3,0,0,0,0,0,0,1,32,937,0,0,1,0,1,0,0,17.814300960512274,695.5
5231,47051.0,1,0,2.0,590.0,0,330.0,0.0,0.0,36.0,2,5,3,2,6,0,1,0,0,0,0,0,39,331,1,0,0,0,1,0,0,2.88821752265861,79.66666666666667
6800,109880.0,0,0,78.0,9720.0,1180,13695.0,380.0,380.0,59.0,1,7,10,6,3,0,0,0,1,0,0,1,29,755,1,0,0,0,1,0,0,33.66092715231788,1058.9166666666667
19652,58138.0,1,1,74.0,150.0,20,75.0,0.0,0.0,4.0,2,3,2,2,5,0,0,0,0,0,0,1,48,479,0,0,0,1,0,1,0,0.5198329853862212,27.666666666666668
22244,58195.0,1,1,64.0,880.0,160,2295.0,700.0,160.0,67.0,5,8,2,5,7,0,0,0,0,0,0,1,60,635,1,0,0,0,1,0,0,6.711811023622047,213.1
28349,54804.0,1,1,83.0,580.0,60,750.0,60.0,20.0,10.0,4,4,2,4,7,0,0,0,0,0,0,1,52,687,1,0,0,0,0,0,0,2.1542940320232895,105.71428571428571
12818,84002.0,0,1,12.0,1610.0,20,300.0,60.0,20.0,11.0,2,7,1,4,7,1,0,0,0,0,0,0,63,423,1,0,0,0,1,0,0,4.777777777777778,144.35714285714286
6443,76476.0,1,1,22.0,1290.0,100,540.0,140.0,60.0,82.0,3,6,3,3,6,0,0,0,0,0,0,0,33,303,0,1,0,0,0,1,0,7.3003300330033,147.46666666666667
23747,37670.0,1,0,84.0,40.0,240,225.0,200.0,60.0,22.0,2,3,1,4,5,0,0,0,0,0,0,1,39,695,1,0,0,0,0,1,0,1.1323741007194246,78.7
26087,116331.0,0,1,53.0,11300.0,2380,8325.0,0.0,3560.0,218.0,3,12,5,6,6,0,0,0,0,1,0,1,41,895,1,0,0,0,1,0,0,28.80782122905028,991.6538461538462
12329,79959.0,0,2,21.0,5110.0,0,495.0,0.0,0.0,11.0,2,9,3,8,7,0,0,0,0,0,0,1,62,803,0,0,0,1,0,0,1,6.993773349937734,255.27272727272728
14051,28086.0,1,0,8.0,70.0,0,75.0,20.0,20.0,1.0,2,3,1,3,6,0,0,0,0,0,0,1,36,730,1,0,0,0,0,0,0,0.2547945205479452,20.666666666666668
13766,24889.0,1,0,28.0,180.0,40,270.0,20.0,20.0,7.0,3,5,1,3,9,0,0,0,0,0,0,1,44,654,1,0,0,0,1,0,0,0.8211009174311926,44.75
16418,83869.0,1,1,51.0,4640.0,100,960.0,100.0,0.0,70.0,8,11,2,7,8,0,0,0,0,0,0,0,44,748,0,0,1,0,0,1,0,7.847593582887701,209.64285714285714
10424,82916.0,0,1,35.0,6910.0,140,915.0,140.0,0.0,46.0,4,12,5,7,8,0,0,1,0,0,1,0,40,622,1,0,0,0,0,1,0,13.104501607717042,291.10714285714283
24479,75503.0,0,0,10.0,7800.0,340,930.0,340.0,160.0,195.0,2,5,3,8,8,0,0,1,1,0,0,1,22,830,1,0,0,0,0,1,0,11.765060240963855,542.5
25346,131015.0,0,0,96.0,12750.0,480,14790.0,960.0,1920.0,96.0,1,6,7,7,6,0,0,0,1,0,0,1,41,944,0,0,0,1,1,0,0,32.83474576271186,1476.0
27875,66404.0,1,1,78.0,1540.0,300,3135.0,60.0,220.0,19.0,9,10,2,5,9,0,0,0,0,0,0,1,57,909,0,0,0,1,0,0,0,5.801980198019802,202.84615384615384
15785,89939.0,0,1,86.0,9130.0,400,1380.0,0.0,0.0,71.0,3,11,5,12,7,0,0,0,0,0,0,0,49,949,0,0,0,1,0,1,0,11.571127502634353,354.2258064516129
32558,111724.0,0,1,96.0,7500.0,3480,5220.0,520.0,800.0,26.0,3,7,6,10,3,0,0,0,0,0,0,1,59,819,1,0,0,0,1,0,0,21.423687423687422,674.8461538461538
29561,50484.0,1,0,81.0,30.0,60,105.0,80.0,40.0,9.0,1,3,1,2,7,0,0,0,0,0,0,1,29,644,1,0,0,0,1,0,0,0.5031055900621118,46.285714285714285
31436,48694.0,0,1,16.0,900.0,20,360.0,60.0,20.0,46.0,3,5,2,3,8,0,0,0,0,0,0,1,39,895,1,0,0,0,0,1,0,1.570949720670391,108.15384615384616
33944,43942.0,1,0,39.0,290.0,20,390.0,40.0,20.0,31.0,3,4,2,3,6,0,1,0,0,0,0,0,30,306,0,0,0,1,1,0,0,2.584967320261438,65.91666666666667
23660,43947.0,1,1,51.0,200.0,80,345.0,73.33333333333333,0.0,18.0,4,5,1,3,8,0,0,0,0,0,0,1,46,959,1,0,0,0,0,0,0,0.7469586374695865,55.1025641025641
17789,32802.0,1,0,72.0,2250.0,940,1125.0,780.0,140.0,7.0,4,5,3,9,6,0,0,0,0,0,0,1,32,941,0,0,1,0,1,0,0,5.570669500531349,249.61904761904762
17630,50228.0,1,0,75.0,960.0,380,1110.0,440.0,120.0,33.0,2,7,2,4,8,0,0,0,0,0,0,1,37,721,1,0,0,0,1,0,0,4.220527045769765,202.86666666666667
12848,26775.0,1,0,99.0,10.0,180,45.0,0.0,180.0,12.0,2,4,1,3,6,0,0,0,0,0,0,1,25,297,0,0,0,0,1,0,0,1.4377104377104377,42.7
13202,87738.0,0,1,11.0,6290.0,0,1050.0,0.0,0.0,35.0,6,13,3,7,8,0,0,0,0,0,0,1,49,724,0,0,0,1,0,1,0,10.18646408839779,254.31034482758622
29885,37866.0,1,1,61.0,60.0,20,120.0,20.0,0.0,4.0,2,3,1,3,6,0,0,0,0,0,0,1,41,436,1,0,0,0,0,1,0,0.5137614678899083,24.88888888888889
18296,58448.0,1,1,67.0,300.0,0,45.0,0.0,0.0,3.0,1,3,1,3,6,0,0,0,0,0,0,1,58,729,1,0,0,0,0,1,0,0.4773662551440329,43.5
8825,64615.0,1,0,5.0,1240.0,0,360.0,0.0,20.0,7.0,4,5,2,4,6,0,0,0,0,0,0,0,37,580,0,0,0,1,0,1,0,2.8051724137931036,108.46666666666667
